spots,legs,eyes,arms,colour_green,stim_id,danger_true,block,trial_in_block,trial_within_subject,agent_id,w1_true,w2_true,w3_true,w4_true,w5_true,c_true,log_c_true,bias_true,prob_cat1,sim_response,correct,performance
1,1,1,0,0,8,1,3,12,76,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5336119058669505,0,0,0.5131578947368421
0,1,0,1,1,27,0,3,13,77,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46555036549545326,0,1,0.5194805194805194
0,0,1,0,0,5,0,3,14,78,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49980292590220926,1,0,0.5128205128205128
1,0,0,1,1,26,0,3,15,79,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49791351639457,1,0,0.5063291139240507
1,0,1,1,1,30,1,3,16,80,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5289403061857004,0,0,0.5
0,1,1,1,0,15,0,3,17,81,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4989282522378974,0,1,0.5061728395061729
0,1,1,0,0,7,0,3,18,82,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4990370903825961,1,0,0.5
1,1,0,0,0,4,0,3,19,83,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5020922532199079,1,0,0.4939759036144578
1,1,1,1,1,32,1,3,20,84,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.531590570395609,0,0,0.4880952380952381
0,1,0,0,1,19,0,3,21,85,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46754204986616477,1,0,0.4823529411764706
1,0,0,0,0,2,0,3,22,86,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4997113576328487,0,1,0.4883720930232558
0,0,0,0,1,17,0,3,23,87,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4664117121238682,1,0,0.4827586206896552
0,0,0,1,0,9,0,3,24,88,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4669624372450158,1,0,0.4772727272727273
1,0,1,0,0,6,1,3,25,89,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5308735644243514,0,0,0.47191011235955055
1,0,0,1,0,10,0,3,26,90,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5003104766250932,1,0,0.4666666666666667
1,1,0,0,1,20,0,3,27,91,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5001676816189616,1,0,0.46153846153846156
1,0,1,1,0,14,1,3,28,92,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5326108896794255,1,1,0.4673913043478261
0,0,0,0,0,1,0,3,29,93,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46727713038955543,1,0,0.46236559139784944
0,1,0,1,0,11,0,3,30,94,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46788473457184204,0,1,0.46808510638297873
1,1,0,1,1,28,0,3,31,95,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.499622364621048,1,0,0.4631578947368421
1,1,1,0,1,24,1,3,32,96,2,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5313000279541226,0,0,0.4583333333333333
1,1,1,0,1,24,1,1,1,1,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5,0,0,0
1,0,1,0,0,6,1,1,2,2,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5,0,0,0
1,0,1,1,0,14,1,1,3,3,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5,1,1,0.3333333333333333
1,0,0,0,1,18,0,1,4,4,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5,0,1,0.5
0,0,0,0,0,1,0,1,5,5,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4758514426122177,0,1,0.6
1,0,1,1,1,30,1,1,6,6,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5323210634260117,0,0,0.5
0,0,1,1,0,13,0,1,7,7,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5189410400136066,0,1,0.5714285714285714
1,0,0,0,0,2,0,1,8,8,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.48520610967260136,1,0,0.5
0,0,1,1,1,29,0,1,9,9,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5118501071676889,0,1,0.5555555555555556
0,1,0,0,1,19,0,1,10,10,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.47709048495080286,0,1,0.6
0,1,1,1,0,15,0,1,11,11,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5044075781016942,0,1,0.6363636363636364
1,1,1,0,0,8,1,1,12,12,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5279876535958735,0,0,0.5833333333333334
1,1,0,0,0,4,0,1,13,13,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5071523026952417,0,1,0.6153846153846154
0,1,0,1,0,11,0,1,14,14,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46880996602893044,0,1,0.6428571428571429
1,1,1,1,1,32,1,1,15,15,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.53249039320542,1,1,0.6666666666666666
1,1,0,1,1,28,0,1,16,16,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5073261573990304,0,1,0.6875
1,1,1,1,0,16,1,1,17,17,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5290200233773819,0,0,0.6470588235294118
0,1,0,0,0,3,0,1,18,18,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4665038103053167,1,0,0.6111111111111112
0,0,0,0,1,17,0,1,19,19,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46347732278872394,0,1,0.631578947368421
0,0,0,1,1,25,0,1,20,20,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.467187836591455,1,0,0.6
0,1,1,0,1,23,0,1,21,21,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5014381903793224,0,1,0.6190476190476191
0,0,1,0,1,21,0,1,22,22,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49209626137233037,1,0,0.5909090909090909
0,1,0,1,1,27,0,1,23,23,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46930905438993076,0,1,0.6086956521739131
0,1,1,0,0,7,0,1,24,24,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4999996317811491,1,0,0.5833333333333334
1,0,1,0,1,22,1,1,25,25,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5269549074659019,1,1,0.6
1,0,0,1,1,26,0,1,26,26,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5045081318176172,1,0,0.5769230769230769
0,1,1,1,1,31,0,1,27,27,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4978884584670824,1,0,0.5555555555555556
1,0,0,1,0,10,0,1,28,28,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5054464549819234,0,1,0.5714285714285714
1,1,0,0,1,20,0,1,29,29,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49951881233046336,1,0,0.5517241379310345
1,1,0,1,0,12,0,1,30,30,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5012409317144366,0,1,0.5666666666666667
0,0,0,1,0,9,0,1,31,31,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46925613801380733,1,0,0.5483870967741935
0,0,1,0,0,5,0,1,32,32,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5021741372394589,1,0,0.53125
0,0,0,1,0,9,0,2,1,33,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46643643198353063,0,1,0.5454545454545454
0,0,1,1,1,29,0,2,2,34,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49872919276662925,1,0,0.5294117647058824
0,0,1,0,1,21,0,2,3,35,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4982253166944516,0,1,0.5428571428571428
1,0,0,0,0,2,0,2,4,36,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5006252000779242,0,1,0.5555555555555556
1,1,1,0,0,8,1,2,5,37,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5345125513716839,0,0,0.5405405405405406
0,0,1,1,0,13,0,2,6,38,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49508376566288553,1,0,0.5263157894736842
1,1,1,1,0,16,1,2,7,39,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5351465046886412,1,1,0.5384615384615384
1,0,1,0,1,22,1,2,8,40,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5262005170664907,0,0,0.525
0,0,1,0,0,5,0,2,9,41,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.496373193009636,0,1,0.5365853658536586
1,0,0,1,1,26,0,2,10,42,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4968341797341031,1,0,0.5238095238095238
0,1,0,1,1,27,0,2,11,43,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46899107633273746,1,0,0.5116279069767442
1,1,0,1,1,28,0,2,12,44,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5008207104561735,1,0,0.5
1,1,0,1,0,12,0,2,13,45,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5024336777106578,0,1,0.5111111111111111
0,1,0,0,1,19,0,2,14,46,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4713511956947866,1,0,0.5
0,0,0,1,1,25,0,2,15,47,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46118695001275634,1,0,0.48936170212765956
1,0,1,0,0,6,1,2,16,48,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5344718446111275,1,1,0.5
0,1,1,0,1,23,0,2,17,49,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5011147439816098,0,1,0.5102040816326531
0,1,1,1,1,31,0,2,18,50,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49340964946126953,0,1,0.52
1,1,1,1,1,32,1,2,19,51,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5264091378268343,0,0,0.5098039215686274
0,0,0,0,1,17,0,2,20,52,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4655389522837793,1,0,0.5
1,0,1,1,1,30,1,2,21,53,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5266731442974355,1,1,0.5094339622641509
1,1,0,0,0,4,0,2,22,54,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5040850427990259,0,1,0.5185185185185185
1,0,0,1,0,10,0,2,23,55,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49949256475263604,0,1,0.5272727272727272
0,1,1,1,0,15,0,2,24,56,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5004701772422142,1,0,0.5178571428571429
0,1,0,1,0,11,0,2,25,57,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4672487723338852,1,0,0.5087719298245614
1,0,1,1,0,14,1,2,26,58,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5310551954389227,0,0,0.5
0,1,0,0,0,3,0,2,27,59,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4679754496284703,1,0,0.4915254237288136
0,1,1,0,0,7,0,2,28,60,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4990483869455578,1,0,0.48333333333333334
1,1,0,0,1,20,0,2,29,61,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49861026271783376,1,0,0.47540983606557374
1,0,0,0,1,18,0,2,30,62,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5001159165452317,1,0,0.46774193548387094
0,0,0,0,0,1,0,2,31,63,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4685559924491182,1,0,0.4603174603174603
1,1,1,0,1,24,1,2,32,64,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5303825734895371,0,0,0.453125
0,1,0,0,0,3,0,3,1,65,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46643643198353063,0,1,0.46153846153846156
1,0,1,0,1,22,1,3,2,66,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5335924987764209,0,0,0.45454545454545453
0,1,0,1,1,27,0,3,3,67,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4656090040964748,1,0,0.44776119402985076
1,0,1,1,0,14,1,3,4,68,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5333850678040479,0,0,0.4411764705882353
0,0,0,1,1,25,0,3,5,69,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4675737240568992,0,1,0.4492753623188406
0,0,0,0,0,1,0,3,6,70,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46751915594121585,0,1,0.45714285714285713
1,1,0,1,0,12,0,3,7,71,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4979538021662434,1,0,0.4507042253521127
0,0,1,1,0,13,0,3,8,72,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5009952818855364,1,0,0.4444444444444444
1,0,0,0,0,2,0,3,9,73,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.500548192527804,1,0,0.4383561643835616
1,1,0,0,1,20,0,3,10,74,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49858049864363835,0,1,0.44594594594594594
1,1,1,0,0,8,1,3,11,75,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5316882422098816,0,0,0.44
0,1,1,1,0,15,0,3,12,76,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49905769384674864,1,0,0.4342105263157895
1,1,1,1,1,32,1,3,13,77,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5315726547544241,1,1,0.44155844155844154
1,0,0,1,0,10,0,3,14,78,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49822399796073985,0,1,0.44871794871794873
0,1,0,0,1,19,0,3,15,79,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46736670396777935,0,1,0.45569620253164556
1,1,0,0,0,4,0,3,16,80,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49771839228058007,1,0,0.45
1,0,0,0,1,18,0,3,17,81,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49922336465073464,1,0,0.4444444444444444
0,1,0,1,0,11,0,3,18,82,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46559975379663665,1,0,0.43902439024390244
0,0,1,0,0,5,0,3,19,83,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5004958517019554,1,0,0.43373493975903615
0,1,1,0,1,23,0,3,20,84,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.50106273192167,0,1,0.44047619047619047
1,0,0,1,1,26,0,3,21,85,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5000318545579308,1,0,0.43529411764705883
1,0,1,1,1,30,1,3,22,86,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5340917479491648,0,0,0.43023255813953487
0,1,1,1,1,31,0,3,23,87,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5014699268804926,0,1,0.4367816091954023
0,0,0,1,0,9,0,3,24,88,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46702667513261403,0,1,0.4431818181818182
0,1,1,0,0,7,0,3,25,89,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4977043096247844,1,0,0.43820224719101125
1,1,0,1,1,28,0,3,26,90,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4998047469164086,1,0,0.43333333333333335
1,0,1,0,0,6,1,3,27,91,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5325246623228217,0,0,0.42857142857142855
0,0,1,0,1,21,0,3,28,92,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5023650728366493,1,0,0.42391304347826086
0,0,0,0,1,17,0,3,29,93,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46839370149510545,1,0,0.41935483870967744
1,1,1,1,0,16,1,3,30,94,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.531743194041111,0,0,0.4148936170212766
1,1,1,0,1,24,1,3,31,95,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5312253891459283,0,0,0.4105263157894737
0,0,1,1,1,29,0,3,32,96,3,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5001374366023841,1,0,0.40625
0,0,1,1,0,13,0,1,1,1,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5,0,1,1
0,0,0,1,1,25,0,1,2,2,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5,1,0,0.5
0,1,0,1,0,11,0,1,3,3,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5,1,0,0.3333333333333333
0,1,1,0,1,23,0,1,4,4,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5,1,0,0.25
0,1,0,0,0,3,0,1,5,5,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5,0,1,0.4
0,0,1,0,1,21,0,1,6,6,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5,0,1,0.5
1,0,0,1,0,10,0,1,7,7,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5,1,0,0.42857142857142855
1,0,0,0,0,2,0,1,8,8,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5,1,0,0.375
1,1,1,1,0,16,1,1,9,9,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5,0,0,0.3333333333333333
1,1,1,0,1,24,1,1,10,10,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5266702951834782,1,1,0.4
0,1,0,0,1,19,0,1,11,11,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.48410528295675676,1,0,0.36363636363636365
1,1,0,0,0,4,0,1,12,12,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5121967851585009,1,0,0.3333333333333333
1,0,0,0,1,18,0,1,13,13,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.48770099609557227,1,0,0.3076923076923077
0,0,1,0,0,5,0,1,14,14,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.48333975600629814,0,1,0.35714285714285715
0,0,0,0,1,17,0,1,15,15,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.45057719365304433,0,1,0.4
0,0,0,0,0,1,0,1,16,16,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4440523391899735,0,1,0.4375
1,0,1,0,0,6,1,1,17,17,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5113025930895139,0,0,0.4117647058823529
1,1,0,0,1,20,0,1,18,18,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.503765753240403,0,1,0.4444444444444444
1,0,1,1,0,14,1,1,19,19,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5328553323646373,1,1,0.47368421052631576
1,1,1,0,0,8,1,1,20,20,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5361905899086252,1,1,0.5
1,0,1,1,1,30,1,1,21,21,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5260780384880438,1,1,0.5238095238095238
1,0,0,1,1,26,0,1,22,22,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49815005865539885,1,0,0.5
0,0,1,1,1,29,0,1,23,23,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4999843734714656,1,0,0.4782608695652174
0,1,1,1,1,31,0,1,24,24,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5031055999842199,0,1,0.5
1,1,1,1,1,32,1,1,25,25,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5328583026305095,0,0,0.48
0,1,1,1,0,15,0,1,26,26,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5113137965728003,0,1,0.5
1,1,0,1,0,12,0,1,27,27,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5103428810552819,1,0,0.48148148148148145
0,1,0,1,1,27,0,1,28,28,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4718229526103661,0,1,0.5
1,0,1,0,1,22,1,1,29,29,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.525485865822563,1,1,0.5172413793103449
1,1,0,1,1,28,0,1,30,30,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5000513484345298,1,0,0.5
0,1,1,0,0,7,0,1,31,31,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5016740534893058,1,0,0.4838709677419355
0,0,0,1,0,9,0,1,32,32,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4690029952257251,0,1,0.5
1,1,0,1,0,12,0,2,1,33,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4991673608793959,1,0,0.48484848484848486
1,0,1,0,1,22,1,2,2,34,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5341522907945249,0,0,0.47058823529411764
0,1,1,1,1,31,0,2,3,35,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4982649487988168,1,0,0.45714285714285713
0,0,1,1,1,29,0,2,4,36,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5003992975682116,0,1,0.4722222222222222
1,0,0,1,0,10,0,2,5,37,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4981469973577691,1,0,0.4594594594594595
0,0,0,0,0,1,0,2,6,38,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4706818178317965,0,1,0.47368421052631576
0,1,1,0,0,7,0,2,7,39,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4991673291107019,0,1,0.48717948717948717
1,1,0,0,0,4,0,2,8,40,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49843433618067023,1,0,0.475
0,1,1,0,1,23,0,2,9,41,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5015447043480801,1,0,0.4634146341463415
0,1,0,1,0,11,0,2,10,42,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46239827039576237,0,1,0.47619047619047616
1,1,1,0,1,24,1,2,11,43,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5339053918501183,0,0,0.46511627906976744
0,0,1,0,0,5,0,2,12,44,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4988327595020103,0,1,0.4772727272727273
1,1,1,1,0,16,1,2,13,45,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.52501032823429294,1,1,0.4888888888888889
1,1,1,0,0,8,1,2,14,46,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5307932850166595,1,1,0.5
1,0,0,0,0,2,0,2,15,47,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.49954640275135004,1,0,0.48936170212765956
0,1,0,0,1,19,0,2,16,48,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4729215665128602,0,1,0.5
0,0,0,0,1,17,0,2,17,49,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.46879412609265814,0,1,0.5102040816326531
1,0,1,1,0,14,1,2,18,50,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5289089734099184,1,1,0.52
1,1,0,1,1,28,0,2,19,51,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5004543479641063,0,1,0.5294117647058824
0,0,0,1,1,25,0,2,20,52,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4659551676294649,0,1,0.5384615384615384
0,0,1,0,1,21,0,2,21,53,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4985427551788382,1,0,0.5283018867924528
1,1,1,1,1,32,1,2,22,54,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5321582037897945,1,1,0.5370370370370371
0,1,0,1,1,27,0,2,23,55,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.4689108692040828,1,0,0.5272727272727272
1,1,0,0,1,20,0,2,24,56,4,0.2,0.2,0.2,0.2,0.2,0.5,-0.6931471805599453,0.5,0.5010225975843695,0,1,0.5357142857142857
